Dialogue_ID,Utterance_ID,Knowledge
621,0,
621,1,
621,2,
621,3,
621,4,
621,5,"['I feel confident and proud of my ability to taste the nutmeg. I also feel a little bit arrogant, as Phoebe pointed out.', 'I feel confident and proud because I can taste the nutmeg in the dish.', ""I feel a little bit annoyed at Phoebe's comment. I was just trying to share my opinion and she was quick to judge."", ""I feel a little bit offended by Phoebe's comment. I was just trying to share my opinion and she was quick to judge me."", 'I feel triumphant because I correctly identified the flavor of nutmeg.', ""I feel a little bit annoyed at Phoebe's comment. I think it was unnecessary and it makes me feel like she doesn't think I know what I'm talking about.""]"
622,0,
622,1,
622,2,['I feel happy and grateful because someone has just complimented me.']
623,0,
623,1,
623,2,
623,3,['I feel happy now because Joey is happy.']
624,0,
624,1,
624,2,
624,3,
624,4,['I feel happy because I was just complimented.']
625,0,
625,1,
625,2,
625,3,
625,4,
625,5,"[""I feel uncomfortable now because the person I was talking to suddenly brought up a personal topic that I wasn't expecting."", 'I feel now that I am uncomfortable with the conversation. I feel that it is too personal and I am not comfortable discussing my sex life with this person.', 'I feel uncomfortable now because the person I was talking to suddenly brought up a personal topic.']"
626,0,
626,1,
626,2,
626,3,
626,4,
626,5,
626,6,
626,7,"[""I feel embarrassed for Chandler because he was unable to have sex. I also feel a little bit awkward because I'm not sure if I should be having this conversation with him."", ""I feel a little awkward now because Chandler is asking me about my sex life. I'm not sure why he is asking me this question, but it makes me feel a little uncomfortable."", ""I feel a little embarrassed now because I was just talking about my sex life with other people. I understand why Chandler was asking me though, and I'm not really mad at him."", ""I feel happy that Joe is having sex. I also feel a little bit jealous because I wasn't able to have sex today."", ""I feel frustrated because I wanted to have sex today but didn't end up having as much as I wanted."", ""I feel disappointed because I wanted to have sex today but didn't have as much as I wanted.""]"
627,0,
627,1,
627,2,
627,3,
627,4,
627,5,
627,6,
627,7,
627,8,"[""I feel frustrated because I wanted to have sex but couldn't."", ""I feel disappointed and frustrated. I wanted to have sex, but I couldn't. I'm wondering if there's something wrong with me.""]"
628,0,
628,1,
628,2,
628,3,
628,4,
628,5,
628,6,
628,7,
628,8,
628,9,"[""I feel frustrated because I wanted to have sex but couldn't."", 'I feel now that I am not as good as other people because I cannot have sex as often as they can.', ""I feel concerned for Chandler. It sounds like he's going through a tough time and I want to help him out.""]"
629,0,
629,1,
629,2,
629,3,
629,4,
629,5,
629,6,
629,7,
629,8,
629,9,
629,10,"[""I feel disappointed and frustrated. I had hoped that Joey would be able to relate to my situation and offer some advice or comfort, but instead he just brushed it off. It's clear that he doesn't understand what I'm going through, which makes me feel even worse."", 'I feel embarrassed and ashamed. I feel this way because I was unable to have sex and I feel like I have failed in some way.']"
630,0,
630,1,
630,2,
630,3,
630,4,
630,5,
630,6,
630,7,
630,8,
630,9,
630,10,
630,11,"[""I feel frustrated because I wanted to have sex but couldn't."", 'I feel now that I am not as good as other people because I have not had as much sex as they have.', ""I feel a little awkward now because Chandler is asking me about my sex life. I'm not sure why he's asking me this, but it makes me feel a little uncomfortable."", ""I feel disappointed because I wanted to have sex but couldn't."", 'I feel now that I am more understanding and patient. I also feel more comfortable talking about sex. I feel this way because Chandler was able to openly talk to me about his experience.']"
631,0,
631,1,
631,2,
631,3,
631,4,
631,5,
631,6,
631,7,
631,8,
631,9,
631,10,
631,11,
631,12,
631,13,"[""I feel frustrated because I wanted to have sex but couldn't. I'm also curious about what Joey did in his situation."", ""I feel disappointed and frustrated. I had hoped that Joey would be able to relate to my situation and offer some advice, but instead he just brushed it off. It's clear that he doesn't understand what I'm going through.""]"
632,0,
632,1,
632,2,
632,3,
632,4,
632,5,
632,6,
632,7,
632,8,
632,9,
632,10,
632,11,
632,12,
632,13,
632,14,"['I feel angry because Chandler is being a wimp and not standing up for himself.', 'I feel scared and worried because Chandler is acting strange and he seems to be afraid of something.', 'I feel bad for Chandler because he was unable to have sex and then he was robbed.', 'I feel now like I am in danger and I am scared. I feel this way because Chandler is acting strange and he is asking me about my sex life. This makes me feel like he is going to hurt me.', 'I feel scared and worried because Chandler is acting strange and he seems to be saying that he was unable to have sex. This could be a sign that something bad happened to him.', ""I feel nervous and scared. I don't know why the other person is asking me about my sex life or why they seem to be in a hurry.""]"
633,0,
633,1,
633,2,
633,3,
633,4,
633,5,
633,6,
633,7,
633,8,
633,9,
633,10,
633,11,
633,12,
633,13,
633,14,
633,15,"[""I feel scared and worried because the other person is asking me about my sex life and then talking about an incident where they couldn't have sex."", ""I feel scared and worried because the other person is asking me about my sex life and then says they couldn't have sex. This makes me feel like they are going to hurt me.""]"
634,0,
634,1,
634,2,
634,3,
634,4,
634,5,
634,6,
634,7,
634,8,
634,9,
634,10,
634,11,
634,12,
634,13,
634,14,
634,15,
634,16,"[""I feel amused and slightly surprised. I wasn't expecting Chandler to have such a difficult time with sex."", ""I feel frustrated because I wanted to have sex with Chandler but he couldn't."", 'I feel angry because Chandler is making fun of me.', ""I feel a little uncomfortable now because Chandler is asking me about my sex life. I'm not sure why he's asking, but it makes me feel a little awkward.""]"
635,0,
635,1,
635,2,
635,3,
635,4,
635,5,
635,6,
635,7,
635,8,
635,9,
635,10,
635,11,
635,12,
635,13,
635,14,
635,15,
635,16,
635,17,"[""I feel frustrated because I wanted to have sex but couldn't. I'm also curious about what Joey did in his situation."", ""I feel angry and frustrated. I'm angry because I wanted to have sex and I couldn't, and I'm frustrated because I don't know what to do about it."", ""I feel scared and threatened. The other person is being aggressive and demanding, and I don't know how to respond.""]"
636,0,
636,1,
636,2,"[""I feel frustrated because I feel like I'm not being heard. I feel like the other person is trying to change the subject.""]"
637,0,
637,1,
637,2,
637,3,['I feel frustrated because Ross is not telling me what he really wants.']
638,0,
638,1,
638,2,
638,3,
638,4,['I feel frustrated because I want to be able to come and go as I please in my own home.']
639,0,
639,1,
639,2,['I feel frustrated because Monica is not understanding my point of view.']
640,0,
640,1,
640,2,
640,3,
640,4,
640,5,
640,6,
640,7,"['I feel frustrated because I am trying to have a conversation with Ross and he keeps getting sidetracked. I also feel a little bit angry because he keeps bringing up his pet monkey, which is something that Monica clearly does not want to talk about.', ""I feel angry and frustrated. I'm angry because Monica is always complaining about my dog being there, and I'm frustrated because I had a fight with my boyfriend this morning.""]"
641,0,
641,1,
641,2,
641,3,
641,4,
641,5,
641,6,
641,7,
641,8,"['I feel frustrated because I am trying to have a conversation with Monica about my dog, and she is not interested. I also feel a little bit embarrassed because I have to explain to Chandler why my dog is here, and it is because we had a fight this morning.']"
642,0,
642,1,
642,2,
642,3,
642,4,
642,5,
642,6,
642,7,
642,8,
642,9,
642,10,"['I feel now that I am needed and that my help is appreciated. I also feel that Ross trusts me to take care of his pet.', ""I feel concerned for Ross and his pet's wellbeing. I also feel a little bit annoyed that Ross seems to be taking his pet for granted and not considering the inconvenience to others."", 'I feel happy that I can help Ross out with his pet. I also feel a little bit guilty because I know that Ross is going to be working late and he needs someone to look in on his pet.', 'I feel now that I am doing a good deed by helping Ross out and that I am being a good friend. I also feel a little bit sorry for Ross as he is going through a tough time with his pet.']"
643,0,
643,1,
643,2,
643,3,"['I feel curious and interested in what Chandler is saying. I also feel a little bit excited at the prospect of being able to ""visit"" museums without actually having to go there in person.', 'I feel excited because this means I can learn about different museums without having to travel there.']"
644,0,
644,1,
644,2,['I feel frustrated because I helped Monica on the phone and she is not happy with the racecar bed.']
645,0,
645,1,
645,2,
645,3,"[""I feel frustrated because the customer is not happy with the product they received and I can't do anything to help them.""]"
646,0,
646,1,
646,2,
646,3,
646,4,['I feel frustrated because the people I am talking to are not listening to me and are not understanding the situation.']
647,0,
647,1,
647,2,
647,3,
647,4,
647,5,['I feel frustrated because I want to see the king and Jester is not letting me.']
648,0,
648,1,
648,2,
648,3,
648,4,
648,5,
648,6,['I feel frustrated because the people I am talking to are not listening to me.']
649,0,
649,1,
649,2,
649,3,
649,4,
649,5,
649,6,
649,7,"[""I feel frustrated because I can't help the customer and I feel annoyed because the customer is not listening to me.""]"
650,0,
650,1,
650,2,"[""I feel happy because I get a couple days off school and I don't have to sell cookies anymore.""]"
651,0,
651,1,
651,2,
651,3,"['I feel happy for Sarah because she gets to go to Spacecamp.', 'I feel a little sad for Sarah. She seems to really want to win the trip to Spacecamp, but her dad is making her take a break from selling cookies. I understand why her dad is doing it, but it still makes me a little sad for her.', 'I feel a little sad for Sarah. She seems to really want to win the trip to Spacecamp, but her dad is making her take a break from selling cookies.']"
652,0,
652,1,
652,2,
652,3,
652,4,"['I feel disappointed because I wanted to sell the cookies to win the trip to Spacecamp.', ""I feel happy because I get to spend time with my dad and I don't have to sell cookies anymore.""]"
653,0,
653,1,
653,2,
653,3,
653,4,
653,5,
653,6,"['I feel impressed because Sarah is very passionate about space and has big dreams. I also feel a little sad because she is working hard to help her dad clean apartments instead of going to school and selling cookies.', 'I feel now that Sarah is very interested in space and wants to go to Spacecamp. I also feel that her father is very supportive of her dreams and is helping her to achieve them.', ""I feel happy for Sarah because she gets to spend time with her dad and doesn't have to sell cookies anymore.""]"
654,0,
654,1,
654,2,
654,3,
654,4,
654,5,
654,6,
654,7,['I feel disappointed because I wanted to sell the cookies to win the trip to Spacecamp.']
655,0,
655,1,
655,2,"['I feel uncomfortable and hesitant because I am not sure if Richard is just trying to be friends or if he is interested in something more.', 'I feel uncomfortable and unsafe. Richard is not respecting my personal space and is making me feel uncomfortable.', ""I feel uncomfortable and uneasy. I don't want to be friends with someone who would grope me.""]"
656,0,
656,1,
656,2,
656,3,"['I feel disappointed and frustrated. I had hoped that Monica would be open to the idea of going on a date with me, but she has clearly stated that she is not interested. This rejection makes me feel sad and rejected.', 'I feel disappointed and frustrated. I had hoped that Monica would be open to the idea of going on a date with me, but she has clearly stated that she is not interested. This rejection makes me feel upset and rejected.', 'I feel disappointed and frustrated. I had hoped that Monica would be open to the idea of going on a date with me, but she has clearly stated that she is not interested. This rejection makes me feel bad about myself and question my attractiveness to others.']"
657,0,
657,1,
657,2,"['I feel frustrated because I want the money that I invented the game of Cups as a way to give Joey.', ""I feel frustrated because I put so much effort into inventing the game and I don't think it's fair that Ross is trying to take the credit and the money."", 'I feel angry because Ross is trying to take away the money I earned from inventing the game of Cups.', 'I feel angry because Ross is accusing me of wanting the money back that I gave to Joey.', 'I feel angry because Ross is trying to take away the money that I invented the game of Cups for.', 'I feel happy because I was able to help Joey in a time of need.']"
658,0,
658,1,
658,2,
658,3,"['I feel angry because Chandler is trying to take advantage of Joey.', ""I feel frustrated because I think Chandler is being unfair. He invented the game of Cups as a way to give Joey money, and now he wants that money back. I don't think that's fair."", 'I feel now that Chandler is being greedy and wants his money back that he gave to Joey. I think this because he says ""I invented the game of Cups as a way to give Joey money"" and now he wants it back.', ""I feel amused because Chandler is being greedy. He invented a game as a way to give Joey money, and now he wants that money back. It's funny because it's not something that most people would do.""]"
659,0,
659,1,
659,2,
659,3,
659,4,"['I feel angry because Ross is not taking me seriously.', ""I feel frustrated because Ross doesn't seem to understand what I'm trying to say.""]"
660,0,
660,1,
660,2,
660,3,
660,4,
660,5,['I feel angry because Chandler is trying to trick me into giving him money.']
661,0,
661,1,
661,2,
661,3,
661,4,
661,5,['I feel sad because I will never get to meet her.']
662,0,
662,1,
662,2,
662,3,
662,4,
662,5,
662,6,['I feel disappointed because I will never get to meet the person I have been admiring.']
663,0,
663,1,
663,2,
663,3,
663,4,
663,5,
663,6,
663,7,"['I feel frustrated because it seems like Joey is never going to meet this girl he likes.', 'I feel disappointed because it seems like Joey will never be able to meet the girl he likes.', ""I feel sad for Joey because he seems to be really interested in this girl but doesn't think he'll ever be able to meet her.""]"
664,0,
664,1,
664,2,
664,3,
664,4,
664,5,
664,6,
664,7,
664,8,"[""I feel frustrated because I can't seem to find the girl I like's apartment."", ""I feel frustrated because I can't seem to find the girl I like.""]"
665,0,
665,1,
665,2,
665,3,
665,4,
665,5,
665,6,
665,7,
665,8,
665,9,"[""I feel frustrated because Joey is being ridiculous and it's hard to have a conversation with him when he's like this."", ""I feel frustrated because Joey is being ridiculous and it's impossible to have a conversation with him."", ""I feel frustrated because Joey is being ridiculous and it's clear that he's just making excuses because he's too scared to talk to the girl he likes.""]"
666,0,
666,1,
666,2,
666,3,
666,4,
666,5,
666,6,
666,7,
666,8,
666,9,
666,10,
666,11,
666,12,"[""I feel frustrated because I can't seem to find the apartment of the girl I like. Monica tells me that I've been counting wrong, which makes me feel even more frustrated.""]"
667,0,
667,1,
667,2,"[""I am feeling nervous because Monica is betting the apartment and I don't know if she can win."", ""I am feeling doubtful about Monica's decision to bet the apartment because she has not been doing well throughout the game.""]"
668,0,
668,1,
668,2,
668,3,"['I feel confident and excited because I am doing well in the game and I believe that I can win.', 'I feel confident and sure of myself because I have not missed a question the whole game and I have a good feeling about the hand I have.']"
669,0,
669,1,
669,2,
669,3,
669,4,"[""I am feeling doubtful about Monica's plan to bet the apartment. I am worried that she will lose and we will end up homeless. I don't think she has the answers written on her hand, but I am not sure."", 'I am feeling hesitant about betting the apartment because I am not sure if Monica will win. I am worried that we could lose our home if she does not know the answer to a question.']"
670,0,
670,1,
670,2,
670,3,
670,4,
670,7,['I feel excited because I am about to win the bet.']
671,0,
671,1,
671,2,
671,3,
671,4,
671,7,
671,8,"['I feel nervous because I am about to bet the apartment on a game show. I am confident because Monica has not missed a question the whole game.', 'I feel excited because I am about to win the bet.']"
672,0,
672,1,
672,2,
672,3,
672,4,
672,7,
672,8,
672,9,['I feel nervous because I am about to bet the apartment on a game show. I am confident because I have not missed a question yet.']
673,0,
673,1,
673,2,
673,3,
673,4,
673,7,
673,8,
673,9,
673,10,"['I am feeling a bit anxious because I am not sure if Monica knows the answers to the questions or if she is just bluffing.', ""I am feeling nervous because I am about to bet the apartment on a game show. I am confident in Monica's abilities, but if we lose, we will be homeless."", ""I am feeling nervous because I am about to bet the apartment on a game show. I am confident in Monica's abilities, but it is still a lot of pressure.""]"
674,0,
674,1,
674,2,
674,3,
674,4,
674,7,
674,8,
674,9,
674,10,
674,11,['I am feeling nervous because I do not want to lose the bet.']
675,0,
675,1,
675,2,
675,3,
675,4,
675,7,
675,8,
675,9,
675,10,
675,11,
675,12,"['I feel nervous because I am not sure if Monica knows the answer to the question.', ""I feel now like I'm in a good mood because I'm winning."", ""I feel a little anxious because I'm not sure if Monica will be able to answer the question correctly.""]"
676,0,
676,1,
676,2,
676,3,
676,4,
676,7,
676,8,
676,9,
676,10,
676,11,
676,12,
676,13,"[""I feel nervous because I'm not sure if I can trust Monica. She seems confident, but I don't want to risk losing the apartment."", 'I feel now that I am correct and I feel confident because I know the answer.', ""I feel nervous because I'm not sure if I can trust Monica's judgement. I don't want to lose the apartment, but I also don't want to disappoint Rachel."", ""I feel excited because I'm about to win the bet."", 'I feel now that I am with the right people and we are doing something fun. I feel happy and excited.']"
677,0,
677,1,
677,2,
677,3,
677,4,
677,7,
677,8,
677,9,
677,10,
677,11,
677,12,
677,13,
677,14,"['I feel nervous because I am betting the apartment.', ""I feel excited because I'm about to play a game.""]"
678,0,
678,1,
678,2,
678,3,
678,4,
678,7,
678,8,
678,9,
678,10,
678,11,
678,12,
678,13,
678,14,
678,15,"['I feel nervous because I am betting the apartment and I could lose everything.', ""I feel excited because I'm about to play the game.""]"
679,0,
679,1,
679,2,"['I feel excited because I get to go to a strip club with my friends.', 'I feel happy that the others want to include me in their plans.', 'I feel uncomfortable because I am not sure if they are serious or not.', 'I feel happy that the others want me to join in on their fun. It makes me feel included and like I belong.', 'I feel disappointed because I wanted to do the Phase Two strip club thing by myself.']"
680,0,
680,1,
680,2,
680,4,
680,5,"[""I feel frustrated because I want to do the strip club thing with my friends, but Chandler doesn't want me to.""]"
681,0,
681,1,
681,2,
681,4,
681,5,
681,6,"[""I feel uncomfortable because I don't want to see naked girls dance around.""]"
682,0,
682,1,
682,2,
682,4,
682,5,
682,6,
682,7,"[""I feel now that Chandler is being a wuss and that he should just get over it and come with us. I think that he is just being scared and that he doesn't want to do it because he doesn't want to be around naked girls."", ""I feel frustrated with Chandler because he is being a wuss and not wanting to do the strip club thing with us. I think he is just being scared and doesn't want to do it because he doesn't want to see naked girls.""]"
683,0,
683,1,
683,2,"['I feel now that Monica is looking for a relationship and she wants help from her friends. I think she is feeling lonely and wants to find someone to share her life with.', 'I feel sad for Monica because she has only gone out with two guys in the last year. I think she is lonely and wants to find someone to date.', ""I feel frustrated because I want to help Monica but I don't know how.""]"
684,0,
684,1,
684,2,
684,3,['I feel hopeful that Rachel will be able to help me meet more eligible men. I also feel a little bit embarrassed that I have only gone out with two guys in the last year.']
685,0,
685,1,
685,2,
685,3,
685,4,"['I feel happy for Monica because she is finally realizing that she needs to get back in the game and start dating again. I also feel a little bit sad for her because she has been out of the dating scene for a while and might be a little rusty.', 'I feel hopeful now because Rachel has offered to help Monica meet eligible men. This is a good opportunity for Monica to get back into the dating scene.', 'I feel hopeful now because Rachel has offered to help Monica meet eligible men. This is a good thing because it will help Monica get back into the dating game.', 'I feel happy for Monica because she seems to have realized that she wants to start dating again. I also feel a little bit sad for her because she has only gone out with two guys in the last year.', 'I feel happy for Monica because she seems to have realized that she wants to start dating again. I also feel a little bit excited for her because it sounds like she is going to have a lot of fun.']"
686,0,
686,1,
686,2,
686,3,
686,4,
686,5,"['I feel frustrated because I only went out with two guys in the last year. I want to be set up by my friends so I can meet more people and get back in the dating game.', 'I feel hopeful that Rachel will be able to set me up with some eligible men. I also feel a little bit embarrassed that I only have two guys to my name in the last year.', 'I feel hopeful that Rachel will be able to set me up with some eligible men. I also feel a little bit embarrassed that I only have two guys to show for the last year.']"
687,0,
687,1,
687,2,
687,3,
687,4,
687,5,
687,6,"['I feel frustrated because I want to go out with more guys but it seems like there are only two options.', 'I feel disappointed because Monica has already rejected me.']"
688,0,
688,1,
688,2,
688,3,
688,4,
688,5,
688,6,
688,7,"[""I feel frustrated because I feel like I'm not meeting enough eligible men. I also feel a little bit embarrassed because I feel like I'm admitting that I'm not doing well in the dating world."", ""I feel frustrated because I haven't been on many dates recently. I want to go on more dates so that I can find a potential partner.""]"
689,0,
689,1,
689,2,
689,3,
689,4,
689,5,
689,6,
689,7,
689,8,"['I feel disappointed because Monica is not interested in dating me.', 'I feel frustrated because I want to go out with Monica but she keeps rejecting me.']"
690,0,
690,1,
690,2,
690,3,
690,4,
690,5,
690,6,
690,7,
690,8,
690,9,
690,10,
690,11,"[""I feel awkward because Pete is hitting on me and I don't know how to respond.""]"
691,0,
691,1,
691,2,
691,3,
691,4,
691,5,
691,6,
691,7,
691,8,
691,9,
691,10,
691,11,
691,12,
691,13,
691,14,"[""I feel frustrated because I want to go out with someone and I don't have anyone in mind. I also feel a little self-conscious because I know that my friends are judging me."", ""I feel frustrated because I want to go out with someone and I don't have anyone in mind. I also feel a little bit sad because it seems like everyone is coupled up but me."", 'I feel awkward and embarrassed. I was just trying to make a joke and it backfired.']"
692,0,
692,1,
692,2,
692,3,
692,4,
692,5,
692,6,
692,7,
692,8,
692,9,
692,10,
692,11,
692,12,
692,13,
692,14,
692,15,"[""I feel disappointed and frustrated. I had hoped that Rachel would help me set up a date with Monica, but it seems like she's not interested. I understand that Monica can be a bit overwhelming, but I still think she's a great catch.""]"
693,0,
693,1,
693,2,
693,3,
693,4,
693,5,"['I feel amused because Ross is getting upset over something that is not possible.', 'I feel now that I am not Ross and that I am not funny. I feel this way because Ross said that what I said was not funny and that it was physically impossible.', 'I feel amused because Ross is overreacting to my comment.']"
694,0,
694,1,
694,2,
694,3,
694,4,
694,5,
694,6,"[""I feel frustrated because I don't think the other person is understand what I'm saying.""]"
695,0,
695,1,
695,2,
695,3,
695,4,
695,5,
695,6,
695,7,['I feel amused because Ross is overreacting to the situation.']
696,0,
696,1,
696,2,
696,3,
696,4,
696,5,
696,6,
696,7,
696,8,"['I feel frustrated because I do not think that what Chandler said is funny. I also feel disappointed because I think that Chandler should have respected my opinion more.', 'I feel frustrated because I do not think that what Chandler said is funny. I also feel annoyed because Chandler put something on my alumni page that I do not think is appropriate.']"
697,0,
697,1,
697,2,
697,3,
697,4,
697,5,
697,6,
697,7,
697,8,
697,9,"['I feel amused because Ross is overreacting to what I said on my alumni page. I also feel curious as to why Ross even cares what I said.', ""I feel embarrassed because I was caught writing something on my alumni page that Ross didn't find funny."", 'I feel happy because I made Ross laugh.', 'I feel embarrassed because I was caught writing something on my alumni page that Ross disapproved of.', ""I feel amused because Ross is overreacting to what I said on my alumni page. I also feel a little bit guilty because I shouldn't have said anything on there that I knew would upset him.""]"
698,0,
698,1,
698,2,
698,3,
698,4,
698,5,
698,6,
698,7,
698,8,
698,9,
698,10,"[""I feel angry and frustrated because Chandler made a joke that was not funny and then refused to admit that it wasn't funny.""]"
699,0,
699,1,
699,2,['I feel sad now because I miss the person I was talking to.']
700,0,
700,1,
700,2,
700,3,['I feel happy now because Ross misses me and loves me.']
701,0,
701,1,
701,2,
701,3,
701,4,"[""I feel happy because I know that the person I love misses me too and can't wait to see me. I also feel happy because I love rocks and Chandler was interested in my collection.""]"
702,0,
702,1,
702,2,
702,3,
702,4,
702,5,"[""I feel sad because I'm going to miss this apartment. It's a place that has a lot of memories for me, and I'm going to miss living here.""]"
703,0,
703,1,
703,2,
703,3,
703,4,
703,5,
703,6,"[""I feel sad now because I'm going to miss this apartment and all the memories that I have here."", ""I feel sad because I'm leaving my apartment and I won't be able to see Ben-Ben take his first steps again.""]"
704,0,
704,1,
704,2,
704,3,
704,4,
704,5,
704,6,
704,7,['I feel sad because Ross is moving and he is going to miss this apartment.']
705,0,
705,1,
705,2,
705,3,
705,4,
705,5,
705,6,
705,7,
705,8,"[""I feel sad because I'm moving away from a place that I love and have many happy memories in.""]"
706,0,
706,1,
706,2,
706,3,
706,4,
706,5,
706,6,
706,7,
706,8,
706,9,"[""I feel sad because Ross is moving away and he seems to be really attached to this apartment. I also feel a little bit angry because he didn't tell me earlier and I had to find out from Chandler."", ""I feel sad because Ross is moving away and he seems to be really attached to this apartment. I also feel a little bit worried because Ross doesn't seem to be entirely happy about the move, even though he's trying to act like it's no big deal."", ""I feel sad because Ross is moving away and he seems to be really attached to this apartment. I also feel a little bit frustrated because I don't think Chandler is really listening to Ross and he seems to be making fun of him.""]"
707,0,
707,1,
707,2,
707,3,
707,4,
707,5,
707,6,
707,7,
707,8,
707,9,
707,10,"[""I feel sad because I'm moving away from a place that I love and have many happy memories in."", ""I feel sad because I'm moving away from my home and the people I love. I'm also happy because I get to be with the person I love.""]"
708,0,
708,1,
708,2,
708,3,
708,4,
708,5,
708,6,
708,7,
708,8,
708,9,
708,10,
708,11,"[""I feel sad that Ross is moving and he doesn't seem entirely happy about it. I think he's just going along with what Emily wants and he's not really sure if it's what he wants.""]"
709,0,
709,1,
709,2,"[""I feel amused. I think it's funny that Ross is joking about his son finding a bra and being traumatized.""]"
710,0,
710,1,
710,2,
710,3,"['I feel amused because of the situation and the way that Emily reacted.', 'I feel amused because of the situation and also because of the response I gave.', 'I feel happy because I made a joke and it made Emily laugh.']"
711,0,
711,1,
711,2,
711,3,
711,4,
711,5,
711,6,"[""I feel embarrassed because I left my bra drying on the shower rod and Ross's son might find it."", 'I feel a little embarrassed because I left my bra drying on the shower rod and Ross made a joke about it.']"
712,0,
712,1,
712,2,
712,3,
712,4,
712,5,
712,6,
712,7,"[""I feel embarrassed and ashamed. I was hoping to have a little fun with my wife, but now I feel like I've made a fool of myself."", ""I feel amused and entertained by the conversation. I think it's funny that the person is worried about their son being traumatized by seeing a bra, and I think it's even funnier that they suggest doing something twice in 17 minutes.""]"
713,0,
713,1,
713,2,
713,3,
713,4,
713,5,
713,6,
713,7,
713,8,"[""I feel embarrassed because I left my bra drying on the shower rod and Ross's son might find it."", ""I feel amused and entertained by Ross's response. I also feel a little bit awkward because I am not sure if Ross is joking or not.""]"
714,0,
714,1,
714,2,['I feel happy because the morning is here and the sun is shining.']
715,0,
715,1,
715,2,
715,3,"[""I feel frustrated because the singing man won't stop singing.""]"
716,0,
716,1,
716,2,
716,3,
716,4,"[""I feel frustrated because the singing man won't stop singing.""]"
717,0,
717,1,
717,2,
717,3,
717,4,
717,5,['I feel frustrated because the other people are not listening to me.']
718,0,
718,1,
718,2,
718,3,
718,4,
718,5,
718,6,"[""I feel frustrated because I can't seem to get the other people to stop singing.""]"
719,0,
719,1,
719,2,
719,3,
719,4,
719,5,
719,6,
719,7,"[""I feel frustrated because I can't stand the sound of the singing man. I also feel annoyed because my room is small and I don't have as much space as I would like.""]"
720,0,
720,1,
720,2,
720,3,
720,4,
720,5,
720,6,
720,7,
720,8,"[""I feel frustrated because I can't seem to get the other people to stop talking and listen to me.""]"
721,0,
721,1,
721,2,
721,3,
721,4,
721,5,
721,6,
721,7,
721,8,
721,9,"[""I am feeling frustrated because I can't seem to get the other people to stop singing. I hate the fact that my room is so small and I feel like I can't get away from the noise.""]"
722,0,
722,1,
722,2,
722,3,
722,4,
722,5,
722,6,
722,7,
722,8,
722,9,
722,10,"[""I feel frustrated because I'm trying to have a conversation with Rachel, but she keeps getting interrupted by the Singing Man. I also feel a little bit annoyed with Joey for liking the Singing Man."", ""I feel frustrated because I'm trying to have a conversation with someone and the other person keeps interrupting me."", ""I feel frustrated because I'm trying to have a conversation with other people, but the Singing Man keeps interrupting."", ""I feel frustrated because I'm trying to have a conversation with Rachel, but she keeps getting interrupted by the Singing Man.""]"
723,0,
723,1,
723,2,
723,3,
723,4,
723,5,
723,6,
723,7,
723,8,
723,9,
723,10,
723,11,"[""I feel frustrated because I'm trying to have a conversation with Rachel, but the Singing Man keeps interrupting us. I also feel a little bit amused because the Singing Man is so enthusiastic about the morning."", ""I feel frustrated because I'm trying to have a conversation with someone and the other person keeps interrupting me.""]"
724,0,
724,1,
724,2,
724,3,
724,4,
724,5,
724,6,
724,7,
724,8,
724,9,
724,10,
724,11,
724,12,"[""I feel frustrated because I'm trying to have a conversation with Rachel, but she keeps getting interrupted by the Singing Man and Joey.""]"
725,0,
725,1,
725,2,"['I feel now that Monica is under the sheet.', 'I feel happy now because Monica is under the sheet with me.']"
726,0,
726,1,
726,2,
726,3,['I feel a little bit anxious because I am not sure what is going to happen.']
727,0,
727,1,
727,2,
727,3,
727,4,['I feel happy that Monica is enjoying the massage.']
728,0,
728,1,
728,2,
728,3,
728,4,
728,5,['I feel great! Phoebe is an amazing masseuse and I am really enjoying the massage. It feels fantastic and I am feeling very relaxed.']
729,0,
729,1,
729,2,
729,3,
729,4,
729,5,
729,6,"['I feel happy that Monica is enjoying the massage. It is always nice to receive positive feedback from others.', 'I feel happy that Monica is enjoying the massage. It is always nice to receive positive feedback from clients.']"
730,0,
730,1,
730,2,
730,3,
730,4,
730,5,
730,6,
730,7,"['I feel really good! Phoebe is an amazing masseuse and I am enjoying the massage.', 'I feel great! Phoebe is an amazing masseuse and I am enjoying the massage.', 'I feel relaxed and happy. Phoebe is giving me a great massage and I am enjoying it.', 'I feel really good! Phoebe is an amazing masseuse and I am really enjoying the massage.']"
731,0,
731,1,
731,2,
731,3,
731,4,
731,5,
731,6,
731,7,
731,8,['I feel happy that Monica is enjoying the massage. It feels good to be able to make someone feel good and relax.']
732,0,
732,1,
732,2,
732,3,
732,4,
732,5,
732,6,
732,7,
732,8,
732,9,['I feel really good! Phoebe is an amazing masseuse and she really knows how to hit all the right spots. I feel really relaxed and my muscles feel great.']
733,0,
733,1,
733,2,"['I feel angry and frustrated. I feel like the Director is being unreasonable and is not considering my feelings or opinion.', 'I feel sad because the director is upset.', 'I feel frustrated because the director is not taking my suggestion seriously.', 'I feel disappointed and frustrated. I had hoped that the director would be more open to my suggestions, but instead they reacted with anger. I think this is because they feel that I am criticising their work, when all I want to do is help make it better.']"
734,0,
734,1,
734,2,
