Dialogue_ID,Utterance_ID,Knowledge
1328,0,
1328,1,
1328,2,
1328,3,
1328,4,
1328,5,
1328,6,
1328,7,
1328,8,
1328,9,
1328,10,
1328,11,
1328,12,
1328,13,
1328,14,
1328,15,
1328,16,
1328,17,
1328,18,
1328,19,
1328,20,
1328,21,
1328,22,"['I feel scared now because I know how dangerous tornadoes can be. If they are not prepared, people can die.']"
1329,0,
1329,1,
1329,2,
1329,3,['I feel happy now because my brother-in-law is a man of character.']
1330,0,
1330,1,
1330,2,
1330,3,"['I feel now that I am interested in pop music because it is always on the radio. I like to listen to it because it is catchy and I can sing along to it.', 'I feel good now because I like pop music.', ""I feel happy now because I'm talking about something I enjoy, which is music. I also feel a sense of validation from the other person, because they seem to agree that pop music is good.""]"
1331,0,
1331,1,
1331,2,
1331,3,
1331,4,['I feel cold now because I am standing in the cold wind.']
1332,0,
1332,1,
1332,2,
1332,3,['I feel frustrated because I cannot tell the difference between Bob and Tom.']
1333,0,
1333,1,
1333,2,
1333,3,
1333,4,
1333,5,
1333,6,
1333,7,
1333,8,
1333,9,
1333,10,
1333,11,"[""I feel apologetic because the other person's mattress was not delivered on time. I also feel like I want to help rectify the situation by refunding them for the delivery."", 'I feel frustrated because the other person is being unreasonable. I understand that they are upset because they were late for work, but demanding a refund for the delivery is not going to solve the problem.']"
1334,0,
1334,1,
1334,2,
1334,3,
1334,4,
1334,5,
1334,6,
1334,7,
1334,8,
1334,9,
1334,10,
1334,11,['I feel happy because I have just met someone who shares my interests. We have a lot in common and I am looking forward to playing tennis with him.']
1335,0,
1335,1,
1335,2,
1335,3,
1335,4,
1335,5,
1335,6,"['I feel frustrated because it seems like the other person is not really listening to my point of view. I think the floods are caused by a combination of factors, including natural factors like weather patterns, but also human factors like environmental destruction.']"
1336,0,
1336,1,
1336,2,
1336,3,"[""I feel worried and concerned for John's wellbeing. A heart attack is a serious medical condition that can be life-threatening, so I want to make sure that he is receiving the care and treatment he needs."", 'I feel sad now because John got a heart attack and is not doing well.']"
1337,0,
1337,1,
1337,2,
1337,3,
1337,4,
1337,5,"['I feel happy now because the other person warned me about being too close to the fire place.', 'I feel grateful that the other person warned me about being too close to the fire. I could have easily been injured if I had not been paying attention.']"
1338,0,
1338,1,
1338,2,
1338,3,
1338,4,"[""I feel now that I am interested in the other person's perspective and why they like the movie 'Terminator' so much. I also feel that the other person is patient in explaining their perspective to me."", ""I feel impressed because the other person liked 'Terminator' more than I liked 'Titanic.' I also feel a little bit grossed out because the other person likes 'Terminator' despite its violence."", ""I feel now that I would like to see ' Terminator ' because it sounds like an exciting movie. I also feel curious about why the other person liked it so much."", ""I feel now that I understand why the other person liked the movie 'Terminator' so much. I can see that it is an exciting movie with good action scenes."", ""I feel now that I am interested in the other person's perspective and why they like the movie 'Terminator' so much. I also feel that the other person is very reasonable in their explanation.""]"
1339,0,
1339,1,
1339,2,
1339,3,
1339,4,
1339,5,
1339,6,
1339,7,
1339,8,
1339,9,
1339,10,
1339,11,"['I feel curious now. I want to know what the other person sees in my palm and what they think it means for my future.', ""I feel a little bit uneasy after hearing what the other person has to say about my palm. I don't like the idea that I might be gullible and that I might believe everything that I'm told.""]"
1340,0,
1340,1,
1340,2,
1340,3,['I feel now that the other person is not interested in gossip and is not a rumor monger.']
1341,0,
1341,1,
1341,2,
1341,3,['I feel happy and excited because I was invited to a party.']
1342,0,
1342,1,
1342,2,
1342,3,
1342,4,
1342,5,
1342,6,
1342,7,
1342,8,
1342,9,"[""I feel happy because I am talking to my friend Pete and he is interested in my children's birthdays. I also feel happy because I know that my son's birthday is coming up soon and I will be able to give him a present.""]"
1343,0,
1343,1,
1343,2,
1343,3,['I feel happy and grateful that the other person is looking forward to seeing me again. This shows that our relationship is strong and that we have helped each other out a lot.']
1344,0,
1344,1,
1344,2,
1344,3,
1344,4,
1344,5,
1344,6,
1344,7,['I feel happy because I am doing something that I enjoy. Photography is a hobby that I enjoy and it makes me feel good to be able to do it myself.']
1345,0,
1345,1,
1345,2,
1345,3,
1345,4,
1345,5,
1345,6,
1345,7,
1345,8,"['I feel now that the customer is telling the truth and is within the return policy timeframe. I am also happy to help her with the return.', 'I feel now that the customer is telling the truth and is within the return policy timeframe. I also feel that the customer is polite and has a valid reason for returning the item.', 'I feel a little frustrated because the customer is returning an item that was bought just last Saturday. I would have liked to have had more time to sell the item.']"
1346,0,
1346,1,
1346,2,
1346,3,
1346,4,
1346,5,
1346,6,
1346,7,
1346,8,
1346,9,
1346,10,
1346,11,
1346,12,"[""I feel frustrated because the other person is not taking my advice. I think they are being too serious about this boy they met online and I think it's just a crush."", ""I feel frustrated because I think the other person is being naive. I think they are taking this too seriously and I don't think it will end well."", ""I feel a little worried for my friend. It seems like she is really invested in this boy she met online, and I'm not sure if it is healthy for her to be doing that. I worry that she is getting her hopes up too much and that she might be disappointed in the end."", ""I feel confused and a little worried. I'm confused because I don't understand how someone could fall in love with someone they've never met. I'm worried because I don't want my friend to get hurt if this boy is just playing with her emotions."", ""I feel concerned for my friend. I think she's getting too attached to someone she's never met in person, and I worry that she's going to get hurt.""]"
1347,0,
1347,1,
1347,2,
1347,3,
1347,4,
1347,5,
1347,6,
1347,7,
1347,8,
1347,9,
1347,10,
1347,11,
1347,12,['I feel happy now because I have a great family. I am lucky to have such a close relationship with my brother.']
1348,0,
1348,1,
1348,2,
1348,3,
1348,4,
1348,5,
1348,6,
1348,7,
1348,8,
1348,9,
1348,10,
1348,11,['I feel now that it is cold in Boston and Chicago. I feel this way because I have been to both cities in the winter and it was very cold.']
1349,0,
1349,1,
1349,2,
1349,3,
1349,4,
1349,5,
1349,6,
1349,7,
1349,8,
1349,9,
1349,10,['I feel annoyed with the other person because they are not listening to me and they are trying to change the subject.']
1350,0,
1350,1,
1350,2,
1350,3,
1350,4,
1350,5,
1350,6,
1350,7,"[""I feel annoyed because I don't like the workout and the other person seems to be enjoying it.""]"
1351,0,
1351,1,"[""I feel sad because I'm losing someone I care about.""]"
1352,0,
1352,1,
1352,2,
1352,3,['I feel frustrated because the other person is not taking responsibility for their actions.']
1353,0,
1353,1,
1353,2,
1353,3,
1353,4,
1353,5,
1353,6,
1353,7,
1353,8,
1353,9,
1353,10,
1353,11,['I feel happy that the other person is interested in the same thing as me. We are both looking at houses for sale and discussing our preferences. It is nice to have someone to share my interest with.']
1354,0,
1354,1,
1354,2,
1354,3,
1354,4,
1354,5,
1354,6,
1354,7,
1354,8,"['I feel happy because John is helping me prepare for the picnic. I feel excited because we are going to fly the dragon kite after the picnic.', 'I feel happy because John is helping me prepare for the picnic. He is being considerate and making sure that we have everything we need. I appreciate his help.', 'I feel happy because John is helping me prepare for the picnic.']"
1355,0,
1355,1,
1355,2,
1355,3,
1355,4,
1355,5,
1355,6,
1355,7,"['I feel a little uncomfortable now because the other person is asking me a lot of questions about my trip. I think they might be a little bit nosy.', 'I feel happy because I am enjoying my trip.']"
1356,0,
1356,1,['I feel happy now because I am with my family and we are doing something fun together.']
1357,0,
1357,1,
1357,2,
1357,3,
1357,4,
1357,5,"['I feel a little bit uncomfortable now because the other person seems to be disagreeing with me. I think they are just for kids because they are about magic and wizards and I don’t think that adults would be interested in that kind of thing.', ""I feel a little bit uncomfortable now because the other person seems to be very passionate about the Harry Potter books and movies, and I am not. I don't really have a good reason for why I don't like them, so I feel a bit embarrassed."", ""I feel indifferent now because I don't really care for the Harry Potter books or movies.""]"
1358,0,
1358,1,
1358,2,
1358,3,
1358,4,
1358,5,
1358,6,
1358,7,['I feel happy now because I had a great time on my holidays.']
1359,0,
1359,1,
1359,2,
1359,3,
1359,4,
1359,5,"['I feel happy because it is finally summertime and I can enjoy the pool.', 'I feel happy because it is finally summer and I can enjoy the pool.']"
1360,0,
1360,1,
1360,2,
1360,3,
1360,4,
1360,5,
1360,6,
1360,7,['I feel proud of myself because I was able to surprise everyone with my hidden talent. I also feel a little bit embarrassed because I was not expecting everyone to be so shocked.']
1361,0,
1361,1,
1361,2,
1361,3,['I feel excited to join the drama club because it seems like a fun and supportive community. I hope to make new friends and explore my interest in acting and performing.']
1362,0,
1362,1,
1362,2,
1362,3,
1362,4,
1362,5,
1362,6,['I feel happy because I am talking to a friend and we are having a good time.']
1363,0,
1363,1,
1363,2,
1363,3,
1363,4,
1363,5,"[""I feel content now because I enjoyed my weekend even though I didn't go out. I was able to relax at home and watch a movie, which was exactly what I wanted to do.""]"
1364,0,
1364,1,['I feel disappointed because I was hoping the other person was a VIP.']
1365,0,
1365,1,
1365,2,
1365,3,
1365,4,
1365,5,
1365,6,"['I feel now that a more lenient approach is better. I think that the best way to reduce crime is to spread wealth more evenly. If most people have similar amounts of money, they will not think of stealing from others.', ""I feel more hopeful now. I think that the other person's idea of spreading wealth more evenly is a good one. I also think that the tough approach is not always the best one.""]"
1366,0,
1366,1,
1366,2,
1366,3,
1366,4,
1366,5,
1366,6,
1366,7,
1366,8,
1366,9,
1366,10,
1366,11,"['I feel happy that the other person wants to stay in touch and meet up again soon.', 'I feel happy that the other person wants to stay in touch and meet up again soon. I also feel a little bit sad that they have to leave so soon.']"
1367,0,
1367,1,
1367,2,"[""I feel doubtful now because the other person doesn't seem to believe that the person will get married by the end of the month."", ""I feel curious now and wonder if the person is telling the truth. I also feel a bit skeptical since the person doesn't have a girlfriend yet."", 'I feel now that the other person is skeptical about the man getting married by the end of the month. The other person may think that the man is just talking and does not have a concrete plan to get married.']"
1368,0,
1368,1,
1368,2,"[""I feel frustrated because I can't get my son to listen to me.""]"
1369,0,
1369,1,"['I feel happy now because I got a raise.', 'I feel happy because I got a raise.']"
1370,0,
1370,1,
1370,2,
1370,3,
1370,4,
1370,5,
1370,6,
1370,7,
1370,8,
1370,9,
1370,10,"['I feel happy that the other person is supportive of my dream to be famous. It is nice to know that there are people who would be interested in hearing my story and attending my events. I also feel a little bit more pressure to be successful now, knowing that other people are counting on me.', 'I feel happy that the other person is supportive of my dream to be famous. It is nice to know that there are people in the world who would be interested in my life and what I have to say.']"
1371,0,
1371,1,
1371,2,
1371,3,"[""I feel now that Tom is a sensible kind man who is actually sick of Jenny's brother. I think this because he has cut it upland and come to the conclusion that Tom is sick of Jenny's brother.""]"
1372,0,
1372,1,
1372,2,
1372,3,
1372,4,"['I feel frustrated because I agree with the other person that the new television channel is terrible, but my wife disagrees with me. I think there is too much violence on the channel and not enough educational programming.', 'I feel frustrated because I do not think the other person is really listening to me. We are both agreeing with each other, but it feels like we are not really communicating.']"
1373,0,
1373,1,
1373,2,
1373,3,
1373,4,
1373,5,
1373,6,
1373,7,
1373,8,
1373,9,
1373,10,
1373,11,
1373,12,
1373,13,
1373,14,
1373,15,
1373,16,
1373,17,"[""I feel happy now because I have reconnected with an old friend. We have a lot to catch up on, and it's been a while since we've seen each other."", 'I feel happy now because I had a chance to catch up with an old friend. We had a great conversation and it was nice to reminisce about old times.', 'I feel happy now because I have reconnected with an old friend. We have shared memories and experiences, and it is nice to catch up with someone from the past.']"
1374,0,
1374,1,
1374,2,
1374,3,
1374,4,
1374,5,
1374,6,
1374,7,
1374,8,
1374,9,"['I feel a little better now because I have taken medication and my symptoms are starting to improve. However, I still feel miserable because I have a cold and it is not a pleasant experience.']"
1375,0,
1375,1,
1375,2,
1375,3,
1375,4,
1375,5,"[""I feel a little bit sad now because the other person is talking about how much they miss their mother's cooking from back home. It must be hard for them to be so far away from home and not be able to enjoy the same type of food."", ""I feel a little sad now because I can understand how much Lee misses her mother's cooking. I also feel a little frustrated because it seems like Lee is not really trying to get used to Western food."", ""I feel frustrated because I'm trying to have a conversation with someone who is not really interested in talking to me.""]"
1376,0,
1376,1,
1376,2,
1376,3,
1376,4,
1376,5,
1376,6,
1376,7,
1376,8,
1376,9,"[""I am feeling curious now. I want to know more about the new position and why the other person is considering it. I am also interested in hearing more about the person's concerns and why they are considering taking a pay decrease."", ""I am feeling curious now. I want to know more about the new position and why the other person is considering it. I am also interested in hearing more about the person's concerns and why they are considering a pay decrease.""]"
1377,0,
1377,1,
1377,2,
1377,3,"['I feel shocked and horrified because the murderer killed a man in cold blood.', 'I feel sad now because the murderer was sentenced to life imprisonment.']"
1378,0,
1378,1,
1378,2,
1378,3,
1378,4,
1378,5,
1378,6,
1378,7,
1378,8,
1378,9,
1378,10,
1378,11,"[""I feel happy because I had a great time on my trip and I'm looking forward to going to Berlin.""]"
1379,0,
1379,1,
1379,2,
1379,3,
1379,4,
1379,5,"['I feel now that I am glad that our company does not have a policy limiting personal use of the internet. I think this is because I would like to have the freedom to use the internet for personal reasons during my work day.', ""I feel happy that the company doesn't have software that tracks websites we visit, because it means I can do personal things online without worrying about being caught."", 'I feel now that I am very lucky that our company computers do not have software keeping track of websites we visit. I have shopped too often online these days and I would not want my boss to know about it.', 'I feel now that I am happy that the company I work for does not have software that tracks the websites we visit. I am also happy that I have been able to do my work and that it is now time to leave.']"
1380,0,
1380,1,
1380,2,
1380,3,"[""I feel frustrated because I'm having a hard time getting the information I need for my report.""]"
1381,0,
1381,1,
1381,2,
1381,3,
1381,4,
1381,5,['I feel happy for Dr. Smith. He is a great choice for dean and I know he will do well.']
1382,0,
1382,1,
1382,2,
1382,3,
1382,4,['I feel curious now because I did not know that Costa Rica was in Central America.']
1383,0,
1383,1,
1383,2,
1383,3,['I am feeling annoyed because my flight has been delayed.']
1384,0,
1384,1,
1384,2,"['I feel now that the other person is being polite and chivalrous. They are holding the door for me because they believe that ladies should go first. I appreciate their gesture and feel thankful for their thoughtfulness.', 'I feel now that the other person is being polite and chivalrous. They are holding the door for me because they believe that ladies should go first. I appreciate their gesture and feel thankful for their kindness.', 'I feel happy now because the other person was polite and let me go first.']"
1385,0,
1385,1,
1385,2,
1385,3,
1385,4,
1385,5,"[""I feel happy for my friend's success and am looking forward to celebrating with them this evening.""]"
1386,0,
1386,1,
1386,2,
1386,3,
1386,4,
1386,5,
1386,6,
1386,7,
1386,8,
1386,9,
1386,10,
1386,11,"['I feel now that I want to be a clerk because I want to work in an office and write letters and reports. I also feel that I want to be a vet because I want to take care of sick animals and be an animal doctor.', 'I feel surprised because I did not know that there was such a thing as a veterinary surgeon.']"
1387,0,
1387,1,
1387,2,
1387,3,
1387,4,
1387,5,
1387,6,
1387,7,
1387,8,
1387,9,"['I feel happy because I am talking about Australia, which is a place that I love.']"
1388,0,
1388,1,['I feel frustrated because Jim was late again.']
1389,0,
1389,1,
1389,2,
1389,3,
1389,4,
1389,5,
1389,6,
1389,7,
1389,8,
1389,9,"['I feel relieved that the other person understands the plan and knows what to expect. I also feel a little bit anxious about the upcoming trip, but mostly I am excited to go and learn more about science.', 'I feel frustrated because the other person keeps asking questions.']"
1390,0,
1390,1,
1390,2,
1390,3,"['I feel concerned for the other person. I am wondering what is causing them to feel depressed and if there is anything I can do to help.', 'I feel sad now because the other person is feeling depressed.', 'I feel concerned for the other person. I am wondering what is causing them to feel depressed, and if there is anything I can do to help.']"
1391,0,
1391,1,
1391,2,
1391,3,
1391,4,
1391,5,
1391,6,
1391,7,"[""I feel a little bit uncomfortable because this person is asking me a lot of personal questions. I'm not sure if I want to answer them.""]"
1392,0,
1392,1,
1392,2,
1392,3,
1392,4,
1392,5,
1392,6,
1392,7,"['I feel happy and excited because I have just gotten two tickets to see the Olympic opening ceremony. This is a once in a lifetime opportunity, and I am very grateful to have been able to get tickets.']"
1393,0,
1393,1,
1393,2,
1393,3,['I feel bored because the lecture is not interesting.']
1394,0,
1394,1,
1394,2,
1394,3,
1394,4,
1394,5,
1394,6,"[""I feel guilty and ashamed of myself. I have betrayed my wife's trust and now I may lose her forever. I am deeply sorry for what I have done and I will do everything I can to try to make things right."", ""I feel guilty and ashamed of myself. I have betrayed my wife's trust and now I may lose her forever. I am deeply sorry for what I have done and I swear that I will never cheat on her again.""]"
1395,0,
1395,1,
1395,2,
1395,3,['I now feel happy for the other person because they have found someone that they love. I also feel a little bit nostalgic because I remember how I felt when I was young and in love.']
1396,0,
1396,1,
1396,2,
1396,3,
1396,4,
1396,5,
1396,6,
1396,7,
1396,8,
1396,9,
1396,10,
1396,11,
1396,12,
1396,13,['I feel relieved that we are finally on the plane and that we were able to find seats together. I am also a little bit tired from all the crowding at the airport.']
1397,0,
1397,1,
1397,2,
1397,3,"[""I feel now that the other person wants to stay at home and relax this weekend. I believe this because they said they want to have a complete relaxation, which to me means they don't want to go out and do anything."", 'I feel happy now because the other person wants to relax this weekend, and staying at home is a good way to do that.']"
1398,0,
1398,1,
1398,2,
1398,3,
1398,4,"[""I feel happy because I like football and I think it's a good game.""]"
1399,0,
1399,1,
1399,2,
1399,3,
1399,4,
1399,5,
1399,6,
1399,7,
1399,8,
1399,9,
1399,10,
1399,11,
1399,12,
1399,13,
1399,14,
1399,15,
1399,16,
1399,17,
1399,18,
1399,19,['I feel hopeful because the other person has offered to help me with my CV.']
1400,0,
1400,1,
1400,2,
1400,3,
1400,4,
1400,5,
1400,6,
1400,7,
1400,8,
1400,9,
1400,10,['I feel curious about the new teacher. I want to know more about her.']
1401,0,
1401,1,
1401,2,
1401,3,"['I feel happy because the Phoenix team is doing well.', 'I feel confident now because the Phoenix team is doing well and has a good chance of winning the final.']"
1402,0,
1402,1,
1402,2,
1402,3,
1402,4,
1402,5,
1402,6,['I feel happy to have found an old friend. I feel curious about what she has been up to and what she has to say.']
1403,0,
1403,1,
1403,2,
1403,3,
1403,4,
1403,5,"['I feel good about the conversation because I was able to help the other person with their question. I also feel like I know a lot about the topic, which makes me feel confident.', 'I feel happy that the other person is considering enrolling in a science course. I think it is a good idea for them to do so, especially if they want to graduate this year. I feel like I am helping them by giving them advice on what courses they need to take.']"
1404,0,
1404,1,
1404,2,
1404,3,
1404,4,
1404,5,
1404,6,
1404,7,
1404,8,
1404,9,
1404,10,
1404,11,['I feel happy because I had a great time in Scotland and made a lot of friends.']
1405,0,
1405,1,
1405,2,
1405,3,
1405,4,
1405,5,
1405,6,
1405,7,
1405,8,
1405,9,"['I feel frustrated because the other person does not seem to be interested in learning and is only concerned with the inconvenience that the training sessions cause.', 'I feel now that the other person is not interested in the training and is only doing it because they have to. I think this because they are tired and do not want to do it on the weekends.']"
1406,0,
1406,1,
1406,2,
1406,3,
1406,4,
1406,5,['I feel more interested in the seminar now because it is being held in Hawaii. I think it would be a great opportunity to learn more about marketing and to network with other professionals in the industry.']
1407,0,
1407,1,
1407,2,
1407,3,
1407,4,
1407,5,
1407,6,
1407,7,['I feel curious now and want to know more about the healthy habits the other person has learned.']
1408,0,
1408,1,
1408,2,
1408,3,
1408,4,
1408,5,
1408,6,
1408,7,"['I feel happy because I enjoyed the concert.', 'I am feeling very happy because I enjoyed the concert. It was a great experience and I loved the music.', 'I am feeling very happy because I enjoyed the concert.']"
1409,0,
1409,1,
1409,2,
1409,3,
1409,4,
1409,5,
1409,6,
1409,7,['I feel overwhelmed because there are so many things to do. I feel sad because I miss Wendy and I am having to plan her funeral. I feel grateful because people are being supportive.']
1410,0,
1410,1,
1410,2,
1410,3,
1410,4,
1410,5,
1410,6,
1410,7,"[""I feel happy for Nicole's success and impressed by her business' growth. I also feel a sense of relief that she is no longer working as a food critic, as that can be a difficult and stressful job.""]"
1411,0,
1411,1,['I feel competitive now because the other person has challenged me.']
1412,0,
1412,1,
1412,2,
1412,3,['I feel sad because I have to say goodbye to Kevin.']
1413,0,
1413,1,
1413,2,
1413,3,"['I feel now that the other person is wrong and I am right. I feel this way because Shakespeare was born in the 16th century, not the 18th century.', 'I feel frustrated because the other person is not listening to me and is questioning my knowledge.']"
1414,0,
1414,1,
1414,2,
1414,3,
1414,4,
1414,5,"[""I feel frustrated because the other person doesn't seem to understand how serious the situation is.""]"
1415,0,
1415,1,
1415,2,
1415,3,
1415,4,
1415,5,
1415,6,
1415,7,
1415,8,['I feel happy now because the party is next Wednesday and I have already sent out invitations.']
1416,0,
1416,1,
1416,2,
1416,3,"['I feel disappointed because the Russian team is losing.', 'I feel nervous because the Russian team needs to tie the Ukraine to get the pass for the final.']"
1417,0,
1417,1,
1417,2,
1417,3,
1417,4,
1417,5,
1417,6,
1417,7,
1417,8,
1417,9,
1417,10,
1417,11,
1417,12,
1417,13,
1417,14,
1417,15,
1417,16,
1417,17,"['I feel satisfied with the camcorder because it has all the features that I want. The battery life is good, it can take still photos, and it has night vision. The microphone is also good enough for my needs.']"
1418,0,
1418,1,
1418,2,
1418,3,
1418,4,
1418,5,['I feel frustrated because it seems like the other person is not willing to listen to my point of view. I think that what they did to Elvin was out of line because they could have tried to explain the situation to him instead of just getting mad at him.']
1419,0,
1419,1,
1419,2,
1419,3,"['I feel frustrated and angry because my house guest is not respecting my personal space or boundaries. He is eating me out of house and home, and yesterday he walked into the living room in the raw when I had company over. This is the last straw.', 'I feel frustrated and angry because my house guest is not respecting my personal space and boundaries. He is eating me out of house and home, and yesterday he walked into the living room in the raw while I had company over. This is the last straw.']"
1420,0,
1420,1,
1420,2,
1420,3,
1420,4,
1420,5,
1420,6,
1420,7,
1420,8,['I feel happy because the other person has accepted my invitation to come for a meal.']
1421,0,
1421,1,
1421,2,
1421,3,"['I feel guilty and ashamed because I forgot my wedding anniversary again. I know how important it is to my spouse, and I feel terrible that I keep forgetting.']"
1422,0,
1422,1,
1422,2,
1422,3,
1422,4,
1422,5,
1422,6,
1422,7,
1422,8,
1422,9,
1422,10,
1422,11,
1422,12,['I feel happy because my partner gave me good advice on what to wear to the party.']
1423,0,
1423,1,
1423,2,
1423,3,"['I feel now that I need to find a new job. I feel this way because I am no longer a policeman and I need to find a new job to support myself.', 'I feel happy now because he has a new job.']"
1424,0,
1424,1,
1424,2,
1424,3,
1424,4,
1424,5,
1424,6,
1424,7,
1424,8,
1424,9,
1424,10,"['I feel now that I am not interested in this person anymore because they are not interested in me. I also feel that this person is not interested in finding a girlfriend.', 'I feel frustrated because the other person is not taking my advice.', ""I feel amused by the conversation. I think it's funny how the other person is trying to come up with pick-up lines that might work.""]"
1425,0,
1425,1,
1425,2,
1425,3,
1425,4,['I feel frustrated because I do not understand why the stockholders have so much power. It seems inefficient to me.']
1426,0,
1426,1,
1426,2,
1426,3,
1426,4,['I feel happy because I enjoyed the concert.']
1427,0,
1427,1,
1427,2,
1427,3,
1427,4,"[""I feel happy because I landed on Classic Movies, which is a channel that I enjoy watching. I also feel validated because the other person agrees with me that today's movies are too commercial.""]"
1428,0,
1428,1,
1428,2,
1428,3,
1428,4,
1428,5,
1428,6,
1428,7,"['I feel excited and nervous about the prospect of dating Brad. I am also curious about what my friend thinks about the situation.', 'I feel happy that my friend is supportive of my decision to wait until college to have a boyfriend. I also feel a little bit nervous and scared about what will happen when I do start dating in college.']"
1429,0,
1429,1,
1429,2,
1429,3,
1429,4,
1429,5,
1429,6,
1429,7,['I feel happy for the person I am talking to because they have made the decision to improve their life in a number of ways. I also feel proud of them for being brave enough to come out of the closet.']
1430,0,
1430,1,
1430,2,
1430,3,
1430,4,
1430,5,['I feel frustrated because I want to learn something new but the other person is telling me to do it step by step.']
1431,0,
1431,1,
1431,2,
1431,3,
1431,4,
1431,5,
1431,6,
1431,7,
1431,8,
1431,9,
1431,10,
1431,11,
1431,12,"['I feel angry because the other person is clearly not interested in Janet as a person, but only as a sexual object.', ""I feel annoyed with the other person because they are clearly not appreciating Janet's beauty in the same way that I am. I think they are being too superficial and only focusing on her money and her clothes."", 'I feel frustrated with the other person because they are not seeing Janet for who she really is. They are only focused on her looks and her money.']"
1432,0,
1432,1,
1432,2,
1432,3,
1432,4,
1432,5,['I feel happy now because I am doing something that I love and that is good for my health. Swimming is a great way to stay in shape and it is also a lot of fun.']
1433,0,
1433,1,
1433,2,
1433,3,
1433,4,
1433,5,
1433,6,
1433,7,['I feel that the other person is very passionate about animal rights and that they are important to them. I also feel that they are right that we should be doing more to protect animals and their rights.']
1434,0,
1434,1,
1434,2,
1434,3,
1434,4,
1434,5,
1434,6,
1434,7,
1434,8,
1434,9,
1434,10,
1434,11,
1434,12,
1434,13,
1434,14,
1434,15,
1434,16,
1434,17,"[""I feel excited about the prospect of our company selling in the US next year. I think it's a great opportunity for us to compete more directly with other computer companies and to make a name for ourselves. I'm also sad to think that John might be leaving, but I'm happy for him that he has the""]"
1435,0,
1435,1,
1435,2,
1435,3,
1435,4,
1435,5,
1435,6,
1435,7,
1435,8,
1435,9,
1435,10,
1435,11,"[""I feel proud of the children's achievements and their dedication to sport. I also feel a little bit jealous of Kate's diving ability!"", ""I feel now that I'm very proud of the children's achievements in sports. I'm also happy that they are doing well in swimming and diving, and that they are able to keep in shape."", ""I am feeling proud of the children's achievements."", ""I feel proud of the children's achievements and their dedication to sport. I also feel a little bit afraid of heights after hearing about Kate's diving skills!""]"
1436,0,
1436,1,
1436,2,
1436,3,
1436,4,
1436,5,
1436,6,
1436,7,
1436,8,
1436,9,
1436,10,
1436,11,"[""I feel happy because I have a big family. I miss them because I don't see them often, but I write to them often so I stay in touch.""]"
1437,0,
1437,1,
1437,2,
1437,3,
1437,4,
1437,5,
1437,6,
1437,7,
1437,8,
1437,9,
1437,10,
1437,11,
1437,12,
1437,13,"[""I feel frustrated because it seems like my friend still doesn't understand what's going on even though I've tried to explain it to them."", 'I feel excited because the game is close and it is exciting to watch.']"
1438,0,
1438,1,
1438,2,
1438,3,
1438,4,
1438,5,
1438,6,
1438,7,"['I feel proud of my answer. I think Abraham Lincoln is a great example of a man of sound character, and I am glad I was able to think of him.', 'I feel proud of my answer. I think Abraham Lincoln is a great example of a man of sound character, and I am glad I could think of him off the top of my head.']"
1439,0,
1439,1,
1439,2,
1439,3,
1439,4,
1439,5,
1439,6,
1439,7,
1439,8,
1439,9,"[""I feel annoyed because I don't like working in a cubicle."", 'I feel annoyed because I am stuck in a cubicle all day. I would prefer to have a job where I can move around and take breaks when I want.']"
1440,0,
1440,1,['I feel scared because someone is pointing a gun at me and telling me to freeze.']
1441,0,
1441,1,
1441,2,
1441,3,['I feel surprised because I thought Dan loved his wife very much.']
1442,0,
1442,1,
1442,2,
1442,3,
1442,4,
1442,5,
1442,6,['I feel happy because I have been invited to a dinner party.']
1443,0,
1443,1,
1443,2,
1443,3,
1443,4,
1443,5,
1443,6,
1443,7,
1443,8,
1443,9,
1443,10,
1443,11,
1443,12,
1443,13,
1443,14,
1443,15,
1443,16,['I feel sad because the divorce is final and I will no longer be with my wife. We had some good times together and I will miss her.']
1444,0,
1444,1,
1444,2,
1444,3,
1444,4,
1444,5,
1444,6,
1444,7,
1444,8,"['I feel now that I have helped the other person and that I am glad I could be of assistance.', 'I feel frustrated because the other person does not know what time it is and I had to tell them.']"
1445,0,
1445,1,
1445,2,
1445,3,
1445,4,
1445,5,['I feel happy because I am going to the gym with a friend.']
1446,0,
1446,1,
1446,2,
1446,3,['I feel pleased with myself because I correctly guessed which part the other person liked best.']
1447,0,
1447,1,
1447,2,
1447,3,
1447,4,
1447,5,
1447,6,
1447,7,"['I feel excited because I am going to a tailgate party. I have never been to one before, so I am curious to see what it is like. I am also happy that I am invited and that I can bring a potato salad.']"
1448,0,
1448,1,
1448,2,
1448,3,
1448,4,
1448,5,
1448,6,
1448,7,
1448,8,
1448,9,
1448,10,
1448,11,['I feel relieved because I was able to get my passport application started.']
1449,0,
1449,1,
1449,2,
1449,3,['I feel frustrated because the other person is not understanding my point of view. I do not want to hire a car because I do not want my friends to see me in one.']
1450,0,
1450,1,
1450,2,
1450,3,
1450,4,
1450,5,
1450,6,"['I feel angry and frustrated. I am angry because the other person is telling me what to do, and I am frustrated because I cannot do anything about it.', 'I feel frustrated because the other person is not respecting my wishes.']"
1451,0,
1451,1,
1451,2,
1451,3,
1451,4,
1451,5,
1451,6,
1451,7,
1451,8,"['I feel frustrated and angry. I hate arguing, and I feel like the other person is not taking responsibility for their part in the situation.']"
1452,0,
1452,1,
1452,2,
